event_id,user_id,campaign_id,event_type,event_time,device_type,location
1467ecfa-e354-4265-92fd-f1c222dec001,U04698,C008,open,2025-06-11T19:20:58.815996,mobile,da Cruz Paulista/CE
7023db17-df93-465d-a764-ef7d569480dc,U01913,C002,open,2025-06-05T17:00:58.815996,mobile,Camargo/MS
416b2a09-9c35-48db-a211-bc1d10f725b2,U00896,C016,open,2025-06-19T17:57:58.815996,mobile,Silveira de Guerra/MT
26ee09aa-2451-4062-baad-03a9d2098fcf,U03739,C012,open,2025-06-15T19:26:58.815996,mobile,Oliveira/SP
b8dc204c-9e3f-4ba7-8f0c-7f1afc8e6588,U00054,C006,open,2025-06-09T17:39:58.815996,desktop,Garcia/DF
5e2f62c7-fa47-4a83-b782-915a7348fec6,U02211,C019,open,2025-06-22T17:44:58.815996,tablet,Porto de Fonseca/AC
61201237-6371-4554-9d45-2ae84ba13485,U02631,C027,open,2025-06-30T17:46:58.815996,tablet,Macedo Grande/AM
8e96e0d4-d8ad-467f-b78e-323b027b5763,U00029,C024,open,2025-06-27T16:59:58.815996,mobile,Azevedo do Norte/RS
03a63529-b686-4b67-a996-5a64cadb1352,U01552,C007,open,2025-06-10T17:08:58.815996,tablet,Araújo/AC
a2b23a0a-c3a3-4241-85e7-24a249f5ae93,U00471,C005,open,2025-06-08T17:19:58.815996,mobile,da Rocha de Goiás/AC
9f22993a-769c-4377-8801-7f6c4c339497,U01845,C028,open,2025-07-01T17:16:58.815996,mobile,Carvalho/PB
229e867e-9fc2-42a2-ba29-939f9fd72292,U01269,C018,open,2025-06-21T18:36:58.815996,mobile,Câmara de Carvalho/SP
a9b67451-3dc7-43fb-8593-b8f3d11d4bde,U04608,C017,open,2025-06-20T17:55:58.815996,tablet,Rocha/MG
761facf2-6f7f-44bb-9919-bca1c3a8e0cb,U03034,C028,open,2025-07-01T18:34:58.815996,mobile,Gonçalves Verde/MA
83275b49-33eb-434e-b4ce-79f4375dd702,U00168,C025,open,2025-06-28T19:00:58.815996,desktop,Machado/RS
4f9348bf-ab68-408b-9ac9-e567b1a7a2e8,U01375,C007,open,2025-06-10T19:02:58.815996,mobile,Pires do Oeste/PI
5a30c815-9f61-478d-8bd0-a99783a96105,U02394,C008,open,2025-06-11T18:35:58.815996,mobile,Porto/PE
b9da7e7c-3ec8-40ce-bc7d-b7cf5213dd5d,U00220,C017,open,2025-06-20T18:03:58.815996,tablet,Garcia/DF
d1141c0a-81df-41a8-a212-43363416b2d5,U03478,C029,open,2025-07-02T18:25:58.815996,tablet,Gonçalves/SE
15a3905e-1497-4da5-93ed-a7ac67d00195,U01266,C007,open,2025-06-10T18:35:58.815996,tablet,Leão de Sousa/ES
08fe0821-0ce0-4e7f-ae8b-2c3b31cfb974,U03127,C006,open,2025-06-09T17:04:58.815996,mobile,Borges/MA
5f0aaa3e-a396-4764-9f9f-a7373edfa389,U04856,C004,open,2025-06-07T18:21:58.815996,tablet,Barros/SC
c38153ac-4177-4618-8659-6113cd07a186,U04117,C018,open,2025-06-21T17:20:58.815996,mobile,Marques/MT
0cc36f2b-b6c9-499b-8689-96b4edf010fa,U04316,C013,open,2025-06-16T19:19:58.815996,mobile,Peixoto/PE
dc87780e-cf8a-4028-ae00-de766f4b8cfb,U04638,C017,open,2025-06-20T16:34:58.815996,tablet,Barros de da Mota/AM
e5cf9777-e61a-46b3-8c46-7d7abb7f88de,U04987,C026,open,2025-06-29T19:05:58.815996,mobile,Cirino das Pedras/SC
672c6918-1e5b-45d8-b745-8ac8aaf13d9f,U03162,C015,open,2025-06-18T16:50:58.815996,desktop,Carvalho Verde/ES
388a5708-9db0-451b-a207-15018a8039e8,U02452,C004,open,2025-06-07T19:12:58.815996,mobile,Vieira/MG
2b859a7c-166c-428e-bb23-e02f1febaa1a,U02368,C003,open,2025-06-06T18:27:58.815996,tablet,Siqueira das Flores/AM
ac513b22-7c79-4633-b9b7-3908c7deac88,U04375,C010,open,2025-06-13T17:42:58.815996,tablet,Costa do Galho/SC
0e6e4161-d074-4d3b-aec6-92304e2eb1f4,U03753,C020,open,2025-06-23T18:52:58.815996,tablet,Siqueira/PE
7b770e17-870e-4e1b-bbe0-cbfe47f3ca9c,U04038,C026,open,2025-06-29T17:36:58.815996,tablet,Jesus/PR
d41077d2-a456-4448-857c-dd2dba475560,U00191,C001,open,2025-06-04T17:23:58.815996,desktop,Santos Grande/RR
71fcd04d-fc36-49fb-bca6-b261f2450eb3,U00145,C021,open,2025-06-24T17:44:58.815996,tablet,das Neves do Norte/MS
22769117-e7ae-45b3-8e15-39086801ff01,U04472,C015,open,2025-06-18T17:32:58.815996,tablet,Ribeiro do Amparo/GO
ee9bcbb4-157e-40f5-8090-813ada61fab3,U00766,C004,open,2025-06-07T16:57:58.815996,mobile,Novais/SE
1830641f-a932-48dd-8f46-e1c465ddfd72,U03681,C026,open,2025-06-29T17:26:58.815996,desktop,Mendonça Alegre/BA
213da2d7-54be-4a3c-90a6-b53ca9906ab8,U04355,C002,open,2025-06-05T19:24:58.815996,desktop,Castro de Rezende/MA
74a663c5-dda2-4e68-9c3d-1bbe6c5f2d89,U00659,C019,open,2025-06-22T17:41:58.815996,desktop,Pereira dos Dourados/RJ
eb239afb-7819-4f19-adcc-8a15c467f7f7,U02098,C006,open,2025-06-09T17:51:58.815996,desktop,Cirino/SE
7516cccf-1574-4f67-84e7-2f1d98b89ecf,U04230,C011,open,2025-06-14T17:51:58.815996,mobile,Fernandes da Praia/RR
a83c3f71-9506-451d-bdf1-d822b25f91ce,U00281,C015,open,2025-06-18T18:37:58.815996,mobile,Alves Paulista/BA
4db5ee1e-b14c-4f2c-b407-a20f8e291281,U03188,C001,open,2025-06-04T17:55:58.815996,mobile,Almeida/AC
3fff3486-6184-4bec-bafc-2100738e0e26,U00312,C030,open,2025-07-03T18:04:58.815996,desktop,da Rosa/RS
48e30450-eca4-4554-b266-92e345543efd,U00488,C021,open,2025-06-24T18:42:58.815996,tablet,Campos do Campo/SP
f478f9ef-6ea1-4c3e-b6bb-4a19ce7258c1,U02721,C005,open,2025-06-08T17:25:58.815996,desktop,Machado de Moura/MT
6f754d97-56f5-47c0-bece-60ab0182cfd9,U04918,C018,open,2025-06-21T16:58:58.815996,tablet,Freitas do Oeste/RJ
328ac759-2f6b-4d41-a171-18382fb463ba,U00971,C004,open,2025-06-07T18:43:58.815996,mobile,Silveira/MS
e11e4a1e-6a65-488c-a3f9-5249229e157c,U03071,C022,open,2025-06-25T18:55:58.815996,mobile,Santos de Pinto/PI
96d78144-c726-4ab6-8876-53ec595b9a99,U00084,C019,open,2025-06-22T19:19:58.815996,tablet,Gomes Grande/SC
15b440b5-1991-473f-9bb9-27fbbc6a51c1,U04187,C008,open,2025-06-11T18:45:58.815996,desktop,Peixoto da Serra/SE
0ebe8757-5158-4620-9a5c-053a00302455,U04242,C002,open,2025-06-05T17:07:58.815996,tablet,da Costa/RJ
a4f9c546-3f51-4b86-b9bb-6ce94aa22703,U01583,C030,open,2025-07-03T18:49:58.815996,desktop,da Costa do Sul/AL
55e77514-1cdd-4a3c-abe5-54e414453125,U03547,C016,open,2025-06-19T18:36:58.815996,tablet,Rezende/MS
30556903-d623-45cf-819f-5c63b27ac91b,U04529,C018,open,2025-06-21T17:15:58.815996,desktop,Costa Alegre/RO
3ba37a64-22ea-4ad5-8295-556d340007f1,U02935,C017,open,2025-06-20T18:37:58.815996,tablet,Porto/MS
7adca352-8251-4eef-997b-97c1224d5d59,U04722,C012,open,2025-06-15T17:29:58.815996,desktop,Sales do Oeste/PB
4501895f-3f57-41ca-b3a5-fdd6d6cfea47,U02582,C003,open,2025-06-06T18:08:58.815996,desktop,Rios de Souza/DF
4154fe58-1477-4cc6-a6e0-9f729dbcebbf,U04703,C025,open,2025-06-28T17:48:58.815996,mobile,Cavalcanti/TO
ae4e0721-a31d-4deb-967b-2debe5482ce8,U02016,C011,open,2025-06-14T17:33:58.815996,mobile,Castro da Mata/MS
0a2f8941-fc45-4e0a-a459-2c78a7e4aec6,U04189,C024,open,2025-06-27T16:41:58.815996,desktop,Andrade de Campos/ES
94a62b16-48ce-45ee-824d-8f4b4672b622,U03349,C025,open,2025-06-28T16:37:58.815996,desktop,Sousa/TO
19764ab9-0f8f-4e97-a5df-c624ea2f4cac,U00325,C014,open,2025-06-17T18:19:58.815996,tablet,Azevedo/PB
ed974af8-3304-48eb-916b-c41ced50810d,U04126,C029,open,2025-07-02T18:39:58.815996,mobile,Campos do Amparo/ES
a1bdcba4-adb5-47b8-84ac-7ad69b8a6fa3,U02508,C021,open,2025-06-24T19:22:58.815996,tablet,Fonseca/PI
65149876-51cb-4cdd-b26e-5ef49c0990ef,U03645,C013,open,2025-06-16T17:27:58.815996,mobile,Jesus/BA
623748f8-c6c6-4c62-80a5-8d4997d9189c,U00420,C003,open,2025-06-06T16:58:58.815996,tablet,Nunes da Serra/AM
776b6fb9-7111-437f-b226-3824ef2db9b4,U02217,C026,open,2025-06-29T16:50:58.815996,tablet,Borges Alegre/PA
5ea978fb-102d-4a0f-8daa-5ea11e032877,U01378,C014,open,2025-06-17T19:31:58.815996,mobile,das Neves de Goiás/PI
721db148-342f-4595-acb3-2a6fa3a33b0d,U00994,C004,open,2025-06-07T19:04:58.815996,desktop,Novaes de Melo/AP
bdb75691-70bc-432f-a433-58ad9e676284,U02528,C011,open,2025-06-14T17:29:58.815996,mobile,Azevedo de da Conceição/MT
bc20faba-6dc6-44cc-95fd-36de1b33f114,U00865,C020,open,2025-06-23T17:35:58.815996,desktop,Ferreira/RR
5068b9fe-1f63-452a-ad7d-b1b92d496950,U03735,C007,open,2025-06-10T17:02:58.815996,mobile,Araújo/MS
ac5c1983-dea7-481e-8fc8-dcca2f50f168,U04190,C009,open,2025-06-12T19:28:58.815996,mobile,Nascimento da Serra/MT
a603fc22-69dd-4f4d-bd7c-ca1944694f5c,U00017,C008,open,2025-06-11T18:37:58.815996,desktop,Castro do Amparo/DF
f6bdaa6a-0d3d-48ec-80d0-71de0abec2e2,U01369,C020,open,2025-06-23T16:52:58.815996,desktop,Viana Paulista/DF
80129152-4a07-48aa-bcc0-319159af7a3a,U01754,C001,open,2025-06-04T17:28:58.815996,desktop,Campos/PA
d437cc57-f5ed-4f6d-8dba-0c90a679c64e,U01708,C019,open,2025-06-22T19:14:58.815996,tablet,Vargas/BA
85258618-3fe6-4d08-ae37-65916d213db0,U02841,C007,open,2025-06-10T16:40:58.815996,desktop,Ramos/RN
133188e1-275a-472c-a566-f3f1e05b56a3,U03482,C004,open,2025-06-07T18:50:58.815996,tablet,Novaes/PA
ece8fee6-a31f-4049-8239-c0ea667e9a56,U02831,C005,open,2025-06-08T16:46:58.815996,mobile,Novais de da Rocha/BA
6f7f1f16-4e32-49b0-8a0f-493031b8ce6d,U02316,C010,open,2025-06-13T18:07:58.815996,tablet,Mendes de Farias/AM
0bee1f08-160a-4d16-b888-f837b8d38266,U00582,C005,open,2025-06-08T16:44:58.815996,desktop,Câmara das Flores/RO
42fb1f3d-50c6-4a9f-b864-4bd192fd0968,U00453,C005,open,2025-06-08T16:57:58.815996,desktop,Vieira de Carvalho/AL
02997bb2-0424-47a7-a739-e23be56cb61a,U03648,C006,open,2025-06-09T17:42:58.815996,desktop,Souza de Fogaça/AL
78b84b25-1c2e-494b-a86c-6841aa46de40,U00929,C023,open,2025-06-26T17:49:58.815996,mobile,Garcia Verde/AM
7ad55456-f2bf-4245-ac87-fe91eed1c770,U02956,C010,open,2025-06-13T18:23:58.815996,tablet,Siqueira/PI
9aeaff09-149c-45bb-9f74-3ee71ff47f31,U04829,C009,open,2025-06-12T18:35:58.815996,mobile,Sousa das Flores/PE
c1502bfd-577d-4a09-b156-7d002242d8ab,U03834,C005,open,2025-06-08T18:05:58.815996,desktop,Nunes Paulista/MA
0ff8c762-b4e3-4c39-bab1-dbd15d2e20ac,U03944,C002,open,2025-06-05T18:21:58.815996,desktop,Leão/MA
43ac0a24-7cb7-4afd-94f9-b8c6e346f310,U01088,C027,open,2025-06-30T17:07:58.815996,tablet,Costela/AM
c9b709c0-f8c4-4c00-a465-4892e989946a,U01873,C022,open,2025-06-25T19:08:58.815996,mobile,Borges/MT
a391470a-9eda-4f33-9ca8-c3b65a2c1011,U00407,C011,open,2025-06-14T17:29:58.815996,desktop,Sá da Prata/MT
d5e8e315-1296-4f49-9bf3-5f954cac4101,U03622,C026,open,2025-06-29T18:25:58.815996,tablet,Alves da Serra/MG
6e18c321-233c-4b7b-89be-daea61c1f0a0,U01234,C021,open,2025-06-24T17:03:58.815996,mobile,Brito/PE
2dab6f01-21f8-4730-a315-8755bd7fa781,U04187,C001,open,2025-06-04T18:28:58.815996,mobile,Gonçalves/RR
5c2ceff8-4c08-448b-aa19-1764445383d3,U03212,C030,open,2025-07-03T16:41:58.815996,tablet,Silva/ES
a254d0a8-f82b-45aa-bd49-d003c0560b3c,U04508,C012,open,2025-06-15T18:35:58.815996,tablet,da Cruz da Serra/ES
7f5b297a-3c4f-452d-9a92-c66271211def,U00956,C027,open,2025-06-30T19:22:58.815996,tablet,Sousa do Campo/PI
ed6b2978-adcf-40f7-8ccf-48c9d3beb99d,U03780,C001,open,2025-06-04T17:32:58.815996,desktop,Cavalcante Grande/RN
eb1257fa-36f3-4f10-bf9e-f144516f399a,U00664,C023,open,2025-06-26T19:32:58.815996,desktop,Lima/TO
5813bb0b-6695-4f02-b550-c0429c675d97,U00267,C001,open,2025-06-04T18:50:58.815996,mobile,Guerra de Minas/DF
e7d696b0-f5c0-4a9a-9f26-ab5b35a51652,U03530,C019,open,2025-06-22T19:07:58.815996,desktop,Macedo/SC
b4a7e03f-5795-4152-b560-127737ce9033,U00891,C018,open,2025-06-21T17:40:58.815996,desktop,Pinto/PE
d6c6f7c6-c3e4-4d7c-8fbc-381764b39ca6,U00703,C011,open,2025-06-14T18:24:58.815996,desktop,Barros de Ramos/RO
c502442b-fbd4-4da2-8e3f-424fb232f746,U01578,C023,open,2025-06-26T18:27:58.815996,tablet,Moraes da Mata/RO
9f48d825-e77a-4c61-ae63-dc62a5c25468,U01130,C023,open,2025-06-26T18:50:58.815996,mobile,da Mata da Mata/DF
42127cc5-c9ac-4c66-9d5a-dc2295c39e9e,U00942,C027,open,2025-06-30T18:27:58.815996,desktop,Abreu/PB
e98ca1d3-cd64-42a4-a4cf-6ee98b06a740,U04418,C010,open,2025-06-13T17:20:58.815996,mobile,Viana Alegre/TO
8a7545a2-9852-45c0-9501-9c274fd75e03,U00886,C011,open,2025-06-14T17:39:58.815996,mobile,Sousa de Mendonça/PR
c741df85-2c01-45a4-8560-cd429dbb7efa,U01475,C030,open,2025-07-03T19:15:58.815996,desktop,Campos da Mata/PA
8d15aad2-275b-4a0e-9307-2f4927826e37,U03488,C029,open,2025-07-02T16:54:58.815996,desktop,Brito do Galho/DF
f86360f7-5b38-41ff-9590-343536cab736,U01323,C030,open,2025-07-03T19:29:58.815996,tablet,Guerra/ES
a0519123-bacb-4a14-b83e-2aa2dad37ab2,U02450,C011,open,2025-06-14T18:20:58.815996,desktop,Sá/CE
fd8893e5-5226-4500-88e0-8b2a564ae7df,U02894,C026,open,2025-06-29T17:44:58.815996,mobile,Câmara de Goiás/RR
60ed056d-1c31-4188-a197-b558d7caa194,U01745,C019,open,2025-06-22T17:17:58.815996,mobile,Costa do Norte/MT
6626c2b3-6ceb-4eb3-9ca8-17456adf4db0,U03210,C004,open,2025-06-07T18:13:58.815996,tablet,Sousa de Fogaça/PB
0e3eb17a-6cae-491f-bb1f-914c7fe9291a,U02249,C016,open,2025-06-19T17:53:58.815996,tablet,Guerra do Norte/PB
ace6f786-9e7d-4de3-8269-2dfa8a525512,U03156,C024,open,2025-06-27T19:05:58.815996,tablet,Cirino/TO
f385a555-a88f-4fe3-b549-93373ab99c11,U04159,C008,open,2025-06-11T16:42:58.815996,mobile,Almeida dos Dourados/SC
1f67f50c-bf4a-43a2-8c8a-a98d3e352bff,U00184,C003,open,2025-06-06T17:30:58.815996,desktop,Lima das Pedras/AL
35a06644-d531-4aa5-acf4-5d76a857eb9c,U04174,C028,open,2025-07-01T19:13:58.815996,mobile,Oliveira da Praia/AC
3d940e63-67f1-49a5-b983-0bb25154b477,U01929,C010,open,2025-06-13T16:41:58.815996,desktop,Silva Grande/PA
e13a05d8-f619-454f-bc94-867aab27b635,U02690,C024,open,2025-06-27T19:14:58.815996,tablet,Aragão/PA
7271cd43-7b49-40c9-a449-d3dc009e71a8,U01054,C002,open,2025-06-05T18:12:58.815996,tablet,Freitas da Praia/SC
51b728e0-5df3-4f3d-ad4a-5c7068593e14,U03511,C016,open,2025-06-19T16:37:58.815996,tablet,Carvalho/MG
c15387df-fc5b-4fc0-9932-26795a12efc1,U01735,C003,open,2025-06-06T17:38:58.815996,desktop,Monteiro Paulista/AM
6f306df4-03aa-4c3b-a779-2dfdbfd12e3c,U04055,C014,open,2025-06-17T18:04:58.815996,desktop,Azevedo da Serra/RO
e7d662ea-2764-47b7-83aa-15b269291cf3,U03982,C017,open,2025-06-20T17:38:58.815996,mobile,Albuquerque Paulista/DF
16565fa1-d89d-4410-9327-85607b66d626,U01038,C002,open,2025-06-05T16:36:58.815996,mobile,Moreira da Mata/PE
42611164-5d50-4f55-a57a-0038b7326e52,U03499,C029,open,2025-07-02T17:48:58.815996,mobile,Dias/RJ
af702ef4-d2c1-4141-9ff5-5a3a45658a90,U02519,C001,open,2025-06-04T17:47:58.815996,tablet,Aragão do Sul/AC
ae12b36e-c8a3-441b-be2c-3e4d2262bca1,U04150,C014,open,2025-06-17T17:38:58.815996,desktop,Novaes/RO
de8376ea-2af9-4c1f-9573-ca71d5e4654c,U03972,C009,open,2025-06-12T19:12:58.815996,desktop,Abreu/PE
82db0fe8-a5ac-4733-be75-22a52c82a519,U00454,C013,open,2025-06-16T18:48:58.815996,mobile,Caldeira de Gomes/RS
07a4045a-3278-40d0-8801-069fe1fbd16d,U03868,C010,open,2025-06-13T18:50:58.815996,desktop,Moura/PI
e99d960e-e994-476d-b468-7520499278bf,U01292,C012,open,2025-06-15T17:16:58.815996,desktop,Pastor/DF
1038d080-3797-4d20-b982-6caa1f149c70,U02339,C014,open,2025-06-17T16:37:58.815996,desktop,Mendes/AP
3c9bcbb8-4232-459b-a734-25f26857b40e,U00158,C029,open,2025-07-02T18:54:58.815996,tablet,Montenegro/RJ
893ea1da-4a27-462f-b26a-3a34645ab4a6,U00577,C020,open,2025-06-23T17:09:58.815996,desktop,Novais/TO
7899c7e6-ca07-4884-8858-620ecbde5f5b,U03292,C013,open,2025-06-16T18:21:58.815996,mobile,Pimenta/PI
cf2ee39b-69b1-4226-b4ef-62ab22ae7408,U00933,C011,open,2025-06-14T18:26:58.815996,desktop,Pereira de Cardoso/AM
75c51e46-cd61-4eb8-9edf-05f87fbb91dd,U00700,C002,open,2025-06-05T16:54:58.815996,mobile,Farias do Sul/AM
c545ca56-3156-4566-ac20-011972a5862e,U02935,C017,open,2025-06-20T16:43:58.815996,tablet,Martins/SC
1653e923-feb6-4035-a2f3-7b4704b72c35,U01862,C016,open,2025-06-19T19:07:58.815996,desktop,Marques das Pedras/SC
68d49975-5eb4-4ec6-ae92-71efb09501ca,U01890,C024,open,2025-06-27T16:53:58.815996,mobile,Caldeira/PE
e0c325b7-dc8f-46d0-ba3d-ed8289ec8df9,U02942,C017,open,2025-06-20T17:01:58.815996,mobile,Moreira/PA
96ac3091-ae25-40e8-924b-7188289acc02,U00170,C022,open,2025-06-25T17:00:58.815996,desktop,Rodrigues de Dias/SC
2857616b-082b-42e8-9914-0e24ebdd074f,U03507,C012,open,2025-06-15T17:18:58.815996,tablet,Cardoso/PA
0137488f-ac4e-4119-9557-d7c7315fe06a,U03148,C022,open,2025-06-25T18:08:58.815996,mobile,das Neves/RN
2d2bd2a1-e8f1-4316-b66b-1860f73f318d,U04347,C018,open,2025-06-21T19:25:58.815996,mobile,Farias/BA
2bc7d292-ef9b-45a8-a713-43fa2e18cb31,U00040,C012,open,2025-06-15T18:57:58.815996,desktop,Cavalcante/PE
b3c1c6d9-e5f0-4061-8cdf-fae1dd13a0bc,U02108,C020,open,2025-06-23T16:38:58.815996,desktop,Vieira/TO
3c0687fb-c7c0-4ae7-9bed-4cae5f5ad8aa,U01674,C008,open,2025-06-11T17:00:58.815996,desktop,Lopes Alegre/SE
d429d29c-4318-4760-9cc8-a4180d64be1f,U03240,C001,open,2025-06-04T18:25:58.815996,mobile,Mendonça/PR
1a74ba6c-ef65-4f83-a5cf-98263b021892,U00502,C025,open,2025-06-28T18:40:58.815996,desktop,Barbosa/DF
d2c77350-8de4-49ff-996b-ea92fdfa76f6,U04566,C003,open,2025-06-06T19:14:58.815996,desktop,Pimenta/SP
cd75db71-7c17-4fde-807f-75f3b0fd2e7a,U01532,C022,open,2025-06-25T17:43:58.815996,desktop,da Rocha de Nunes/ES
08318950-fff4-4a1f-baa4-d15cc1aaa667,U02335,C026,open,2025-06-29T18:36:58.815996,tablet,da Costa/MT
0cd870d1-15a5-4d59-bf38-bf5dd6fa826e,U00931,C022,open,2025-06-25T18:12:58.815996,mobile,Silva/SE
02a9071d-75e3-4b8a-90bb-d52da4650b6f,U00109,C027,open,2025-06-30T16:58:58.815996,tablet,Rocha de Lima/SE
8de72ba4-1146-4ad7-99fd-15b9c7ab0bd5,U04047,C002,open,2025-06-05T19:29:58.815996,mobile,Viana/SE
4f5546c8-59e0-45ec-9b2e-cfccac2a40b3,U02283,C025,open,2025-06-28T17:13:58.815996,tablet,Fernandes de Goiás/PR
2b62b6ee-9bfe-4fde-abcb-80d086885af0,U02880,C008,open,2025-06-11T17:04:58.815996,tablet,Ribeiro da Praia/AP
0fd6e206-20d1-4c4b-9af6-3601b5537252,U02175,C015,open,2025-06-18T18:15:58.815996,desktop,Moreira/BA
76ead013-c9f9-4914-84f3-4038b4af2624,U01997,C002,open,2025-06-05T17:14:58.815996,desktop,Lopes das Pedras/RS
5c02ac9e-ef71-4873-b2c3-c3f39193fcc5,U04171,C010,open,2025-06-13T18:09:58.815996,mobile,Camargo das Flores/DF
fb6f5f71-d361-4cd0-b50c-4376f7ac1c41,U01263,C014,open,2025-06-17T18:43:58.815996,desktop,Marques/CE
92bf1625-0f06-4803-96d6-d7e2e6cf7172,U01867,C030,open,2025-07-03T17:47:58.815996,desktop,Brito de Vargas/MT
180fcbba-604c-47ab-b979-84f3c7baab12,U01690,C013,open,2025-06-16T19:04:58.815996,desktop,Nascimento do Oeste/PA
0ff33a11-1242-4635-a689-72b101d37241,U03393,C010,open,2025-06-13T18:06:58.815996,tablet,Nascimento/AP
e715b96f-51b7-414b-be19-aca61f29e79d,U01501,C017,open,2025-06-20T19:08:58.815996,mobile,da Paz/AM
e586d841-facf-4ff1-bf3f-94919e938c81,U04854,C009,open,2025-06-12T19:27:58.815996,desktop,Viana/MT
cc9fe5cd-58ee-4164-abac-12ff91a4fb2b,U04388,C003,open,2025-06-06T19:23:58.815996,tablet,Correia/DF
3164bc4c-f9af-4ca9-b88d-e5dcae95e5d7,U03816,C008,open,2025-06-11T17:20:58.815996,tablet,Guerra do Sul/RR
b8aa000a-7c2c-44ff-b623-eb5868d2a815,U04505,C029,open,2025-07-02T16:50:58.815996,mobile,das Neves de Pastor/PA
63c9d969-f872-46d6-836b-9aaa48b78e5f,U02535,C028,open,2025-07-01T17:34:58.815996,desktop,Duarte de Machado/MA
c469920e-33b6-4f11-a06a-75886bad85ac,U02105,C021,open,2025-06-24T17:05:58.815996,desktop,Lima Alegre/MA
f1ee91a9-a88c-47ef-be1b-8e5bb6a881b7,U03871,C024,open,2025-06-27T19:27:58.815996,tablet,Nascimento Grande/AM
1dbd0ea3-2752-406e-aeaa-de461c0fb607,U04770,C009,open,2025-06-12T18:39:58.815996,tablet,Cunha de Pimenta/PI
e2c8f197-f880-4fa1-b37a-49428701bb73,U02004,C020,open,2025-06-23T17:13:58.815996,tablet,Caldeira/SP
4416d3a5-b3ae-4496-9f74-8094f3cc5a50,U00143,C015,open,2025-06-18T17:56:58.815996,tablet,Farias/MT
18d9b0a0-e92b-4d3e-9f66-6c19139fee47,U02562,C003,open,2025-06-06T17:41:58.815996,desktop,Melo de da Mota/TO
61484fcd-23cb-4542-a1a3-e389c06ba5fe,U04612,C017,open,2025-06-20T19:00:58.815996,desktop,Vasconcelos/MS
9d28c3e4-96a5-4e0d-8ec1-d12bf1c8f17a,U04433,C001,open,2025-06-04T16:34:58.815996,tablet,Cunha/SP
2a8681be-a48f-44fe-9edf-3644c4167930,U04827,C022,open,2025-06-25T17:52:58.815996,desktop,Fernandes/AP
1ed64f8a-88a3-44a7-b19d-602ba070b826,U04715,C011,open,2025-06-14T18:52:58.815996,desktop,das Neves/SP
d9c6a9b2-187a-486d-bcbd-9bcad14975e9,U00993,C029,open,2025-07-02T18:16:58.815996,mobile,Freitas do Norte/PI
987dc119-1ef7-48ed-80ca-d20f89587d83,U04863,C029,open,2025-07-02T19:01:58.815996,mobile,Duarte das Pedras/RN
f511b7e1-89e2-4ece-af28-df9d388ffaf6,U03760,C021,open,2025-06-24T17:47:58.815996,tablet,Sales de Goiás/PI
d1644691-b119-4b42-98f0-1a4897567f78,U00650,C024,open,2025-06-27T18:41:58.815996,desktop,Vieira de da Mata/MA
e91ca650-13eb-4cf0-b1ba-dc7a33785eda,U01666,C018,open,2025-06-21T16:37:58.815996,tablet,Mendonça de Barros/ES
125b3916-4964-4f19-95ff-8e32766b5c2a,U04800,C016,open,2025-06-19T17:35:58.815996,desktop,Borges da Serra/MT
e54868a8-2cd8-4577-9957-cf3bc2893892,U04852,C013,open,2025-06-16T19:23:58.815996,tablet,Ramos/SE
2f106bb3-ad17-4a1d-bd89-6e584049a253,U01547,C022,open,2025-06-25T18:35:58.815996,desktop,da Luz/TO
8d7d34d7-f879-4688-a134-424199bd752e,U03830,C026,open,2025-06-29T17:38:58.815996,tablet,Alves/PA
b0a4e4ce-29c4-41cd-9ec4-1b0bb6e95113,U04008,C016,open,2025-06-19T17:25:58.815996,desktop,Vasconcelos dos Dourados/TO
e00aaa0c-2f7d-49c5-ba95-83335323e70d,U02294,C017,open,2025-06-20T16:44:58.815996,desktop,Pimenta/SC
e01646cb-88b0-4dba-92c3-8b9d42f1682e,U00827,C008,open,2025-06-11T17:43:58.815996,mobile,Leão de Garcia/MS
ba575cd8-51a2-457e-a552-32ef0ddf68d9,U00005,C012,open,2025-06-15T17:01:58.815996,tablet,Teixeira da Serra/RR
eae61423-6d9a-4bc9-9853-6313d3615c6b,U00738,C004,open,2025-06-07T18:50:58.815996,desktop,Leão/TO
3ee2cde3-aa1d-4ef0-ab66-8e5b071f74aa,U04415,C004,open,2025-06-07T18:21:58.815996,mobile,Pires de Aragão/ES
3b144451-c05d-4e25-84ea-5326b97c615d,U01507,C028,open,2025-07-01T18:50:58.815996,tablet,Cunha/MG
a93ec71e-e3ae-4ac1-978f-3c6a11898f83,U00402,C015,open,2025-06-18T17:51:58.815996,desktop,Rodrigues de Mendonça/PB
5538b4f3-f271-474b-95b3-822edd963a4c,U01181,C014,open,2025-06-17T18:30:58.815996,desktop,das Neves do Campo/AL
3fb5b177-86eb-40e6-a70c-dd11833af971,U01017,C014,open,2025-06-17T19:30:58.815996,desktop,Costa Verde/PR
19de9e93-ed27-4dc4-a22a-5dd56935d937,U00451,C025,open,2025-06-28T16:47:58.815996,tablet,Souza/SP
68ff1c73-587e-4c03-b555-545abb77f0db,U01224,C020,open,2025-06-23T16:53:58.815996,tablet,Moreira/CE
4c7ce2bb-0a57-4733-9ef8-b685c151964e,U03424,C004,open,2025-06-07T19:06:58.815996,mobile,Albuquerque/DF
