click_id,user_id,campaign_id,link_clicked,click_time
6ea96819-8d68-41b6-be83-a93d63a7dd5f,U02411,C015,/produtos/beleza,2025-06-18T17:08:26.815996
b2ad1b80-07d9-4541-9642-4283e93b29da,U00112,C015,/promocoes/livros,2025-06-18T18:32:40.815996
ef896a43-c1fc-440e-b97c-a3dfc4cd08a2,U04894,C026,/destaques/livros,2025-06-29T18:17:53.815996
ec303826-71a5-49f0-8410-bc38787a1548,U04294,C005,/promocoes/moveis,2025-06-08T17:21:14.815996
a6b92faf-3739-4fc9-83a8-8b2dbcf3086b,U00374,C030,/produtos/livros,2025-07-03T19:19:11.815996
77582341-9356-4107-8c0e-0efd727bf1b3,U02216,C008,/destaques/livros,2025-06-11T19:34:35.815996
d90380ea-7e8a-4bc1-8318-47c845f8494a,U00164,C015,/novidades/beleza,2025-06-18T17:11:49.815996
e52fd7bf-3f85-479b-80ee-0d084f4c64cd,U01583,C029,/promocoes/livros,2025-07-02T18:35:46.815996
36f2d266-819f-4231-912e-53c7834f0213,U04282,C027,/novidades/eletronicos,2025-06-30T18:31:03.815996
9a302a31-9df3-4f04-8f1b-77e44429b041,U02204,C012,/destaques/livros,2025-06-15T18:17:38.815996
0fa63357-86c2-4828-99ca-384958cd1bee,U01464,C026,/produtos/calcados,2025-06-29T18:56:47.815996
e838133b-3a67-42bf-9cc9-93a46050efc4,U00355,C015,/destaques/eletronicos,2025-06-18T19:29:47.815996
bf48ccc7-a843-4ed4-8288-8eb26a9caad1,U00406,C028,/produtos/beleza,2025-07-01T18:02:41.815996
24949b1a-5427-47d8-a887-dc259db4e8f4,U00886,C011,/destaques/beleza,2025-06-14T18:07:34.815996
e5caa1d6-64ee-497a-90c2-42fd14177dab,U02679,C027,/destaques/roupas,2025-06-30T18:19:01.815996
49692084-d688-40d1-abe5-e8cfe895c19b,U01045,C020,/promocoes/calcados,2025-06-23T17:50:19.815996
0c847507-4077-4970-ab46-c9899bec7d8f,U00433,C016,/destaques/livros,2025-06-19T18:46:38.815996
3a39fdc5-7301-4bfb-8a86-5809e7e7efcd,U04733,C016,/produtos/beleza,2025-06-19T19:26:15.815996
7c6a01a4-48a3-4962-a1bd-a4f89d909901,U03768,C023,/destaques/livros,2025-06-26T17:25:07.815996
4b962d65-55bb-48fc-9b12-25905023fc3f,U03164,C002,/destaques/roupas,2025-06-05T16:57:30.815996
76bee3b3-c085-4cd4-9df9-3300d77624d9,U02168,C003,/destaques/beleza,2025-06-06T19:33:43.815996
7a72e550-c312-4f5c-bdda-fe689c96231c,U01489,C028,/destaques/livros,2025-07-01T19:10:38.815996
79dd758b-616d-4e39-a39a-dd64b0174878,U01816,C008,/produtos/moveis,2025-06-11T18:02:45.815996
27ce2778-3d9c-4ff9-a0bd-b876801049f9,U02629,C005,/novidades/eletronicos,2025-06-08T17:39:50.815996
e93b4c07-de0c-482a-8751-a8795bff401d,U01724,C022,/novidades/eletronicos,2025-06-25T18:33:36.815996
9a4fcf9f-4b71-4ef3-bf9d-56d99bb3c8b4,U01403,C025,/promocoes/beleza,2025-06-28T18:41:17.815996
7ec1cfd4-a1d0-4bb6-9621-9a49180033bc,U02674,C007,/produtos/eletronicos,2025-06-10T16:57:40.815996
66bf76d3-1a19-4fcf-b07a-a32534282b31,U03521,C010,/novidades/roupas,2025-06-13T19:41:48.815996
551ee5b6-0991-401a-aa38-af0612ebda0f,U01995,C018,/destaques/calcados,2025-06-21T17:29:08.815996
0876c4dc-6d61-45a9-a0bd-d6a030d81e6b,U04411,C001,/novidades/eletronicos,2025-06-04T17:18:56.815996
ecfaf6a1-f158-4359-8823-ec6df8b91c2a,U02042,C010,/novidades/eletronicos,2025-06-13T19:37:41.815996
4d9c0723-f763-403e-84ca-fd569408a54d,U02071,C030,/produtos/beleza,2025-07-03T17:06:31.815996
35fd137a-6383-4a9e-a3b7-c77f54c1a3fb,U03037,C003,/destaques/roupas,2025-06-06T19:11:46.815996
d361aedf-5df7-4db7-8129-0b0b25b258bc,U04565,C027,/produtos/livros,2025-06-30T18:30:45.815996
22e7ad6f-4a72-4192-92c4-fe3497156ccf,U03011,C027,/promocoes/calcados,2025-06-30T18:46:49.815996
4b075251-ca79-41a9-9753-15ffc3cea616,U04284,C025,/promocoes/roupas,2025-06-28T17:24:38.815996
0745ea9c-f538-42aa-8c4d-120812e2ec22,U02336,C020,/novidades/beleza,2025-06-23T18:09:24.815996
99f7426f-a94d-4522-9317-96927c00adde,U00808,C001,/novidades/calcados,2025-06-04T20:02:35.815996
60e268ae-4a3d-404c-b256-1a9926920429,U04417,C006,/produtos/beleza,2025-06-09T17:41:57.815996
840963bd-e2c2-4c1b-9f83-4a19bda81ad7,U03520,C012,/produtos/beleza,2025-06-15T19:15:42.815996
5f75387f-749b-422c-bcce-148cdeaa630d,U04005,C012,/destaques/livros,2025-06-15T18:47:40.815996
68d5def5-dc54-4f45-b4b2-ae48b20e1d76,U01474,C030,/destaques/livros,2025-07-03T17:51:31.815996
b4107c45-42cc-4f78-8497-24611216b332,U01672,C014,/promocoes/beleza,2025-06-17T18:07:53.815996
00a373b5-e112-4a75-ad59-eed0bf871557,U04904,C021,/produtos/eletronicos,2025-06-24T18:40:49.815996
08be967b-0f1a-453a-a981-a7aaf46cae1b,U01488,C015,/produtos/roupas,2025-06-18T17:23:28.815996
97f75fd3-136c-4ba4-bedd-bbd4b6731776,U01888,C016,/promocoes/roupas,2025-06-19T18:36:08.815996
433660b8-281a-4718-b05d-52b316975f15,U04350,C013,/promocoes/calcados,2025-06-16T18:53:15.815996
7feefd70-ffad-479b-9b8b-fde60f4e59d9,U04492,C010,/promocoes/roupas,2025-06-13T19:23:37.815996
00a698b1-0b7c-42e5-bfbd-80c0e86d0ed8,U02542,C009,/destaques/eletronicos,2025-06-12T19:23:21.815996
144497b7-e0a7-4cf2-9d22-7e7b434549e2,U00308,C002,/produtos/moveis,2025-06-05T16:44:48.815996
143e9b22-16ee-4f63-9cfb-f5c37c0151b2,U00722,C022,/promocoes/roupas,2025-06-25T19:05:18.815996
e49d8c3a-e4cd-4462-8289-2b8b8ccf883b,U03181,C008,/promocoes/roupas,2025-06-11T18:36:57.815996
f70e2236-ecd4-47c0-8549-4e266df9aed0,U00008,C009,/promocoes/calcados,2025-06-12T16:51:40.815996
3672fe17-d8f3-4169-b17b-20b9668f6249,U03298,C002,/promocoes/moveis,2025-06-05T18:20:01.815996
a4f03d48-8b1e-486f-87c9-5eb0d2a75db4,U01334,C003,/produtos/beleza,2025-06-06T16:59:50.815996
386e909f-facd-4d6a-ba7a-fa272054b45f,U01035,C021,/novidades/livros,2025-06-24T17:34:11.815996
e05ca33c-64f4-4eca-bca5-2c6e6f793f47,U01507,C028,/novidades/moveis,2025-07-01T19:15:56.815996
7a6078f1-2822-46d0-a5f0-8131424afd25,U04577,C023,/destaques/calcados,2025-06-26T17:56:44.815996
ec8105af-3746-45eb-a6c2-83f76adf3541,U04510,C013,/destaques/beleza,2025-06-16T19:06:06.815996
187b65c7-76a0-4515-83bf-235370bc593d,U02224,C004,/novidades/roupas,2025-06-07T17:35:15.815996
ec89887d-6093-4c0c-9a57-084eb3a02f44,U00471,C005,/destaques/calcados,2025-06-08T17:58:03.815996
3ddc43df-3ad0-4160-9d69-02985823041b,U04121,C029,/destaques/calcados,2025-07-02T17:07:39.815996
ad7ae8d4-454c-4b09-9f3e-411203dca4b6,U04757,C029,/promocoes/beleza,2025-07-02T17:30:32.815996
423cc310-9f4d-49e5-82b2-1db5255f9f89,U04259,C029,/produtos/eletronicos,2025-07-02T17:16:42.815996
db4db970-485f-4b04-8f28-d06c82ef266c,U00156,C028,/novidades/eletronicos,2025-07-01T18:43:29.815996
cb3aec0a-b049-46f5-b375-b7d5cec70c8b,U01939,C009,/novidades/moveis,2025-06-12T17:36:18.815996
f57f335e-92f8-42a9-b9c5-f0ab5d7b09aa,U03222,C013,/destaques/roupas,2025-06-16T19:24:27.815996
146d2395-0187-4f64-a6c5-6362695ef221,U04854,C023,/destaques/beleza,2025-06-26T17:11:37.815996
2956a1fc-9004-4ef2-a268-e5d1937e39fb,U02189,C009,/novidades/eletronicos,2025-06-12T18:36:53.815996
81764a01-4ab3-4d68-b726-6fd7f3b800f5,U03001,C029,/destaques/roupas,2025-07-02T17:30:12.815996
b6b76a1a-41b6-40d4-9019-3eb1084702a6,U01472,C008,/destaques/beleza,2025-06-11T19:33:48.815996
97e48b70-6e21-43a6-a95f-ba27f393aad1,U01190,C022,/promocoes/roupas,2025-06-25T17:22:20.815996
b1bf3f60-2098-4c8d-8d05-ebc6ec0ceff0,U02094,C023,/destaques/calcados,2025-06-26T18:22:48.815996
ee15de6e-eb4b-45b3-82f6-0059ee6d1479,U03549,C006,/novidades/beleza,2025-06-09T17:17:50.815996
eb87f96a-59c4-4fe2-8c81-a719632d83e7,U02842,C029,/destaques/calcados,2025-07-02T17:21:35.815996
5141a1d1-a473-402f-9405-bb822660fb40,U02348,C002,/novidades/eletronicos,2025-06-05T17:32:53.815996
b6b99e9d-d2ac-4458-beb5-247415fbb699,U02167,C017,/promocoes/livros,2025-06-20T17:31:00.815996
0bfef700-6a1b-4e1b-89cc-90d6b79e94ab,U04026,C013,/produtos/roupas,2025-06-16T18:11:57.815996
dd255cd8-2fce-4ca6-b29d-f4a204b8a349,U01651,C002,/produtos/calcados,2025-06-05T17:10:41.815996
6c30aeb2-7118-4112-9249-c5884482b586,U00953,C017,/produtos/livros,2025-06-20T19:10:29.815996
ae4d1c37-06cf-4004-91bd-c57751211bd2,U02923,C010,/novidades/calcados,2025-06-13T19:39:22.815996
31454747-5065-4e19-acc7-56f5562be85f,U03928,C002,/produtos/calcados,2025-06-05T19:09:57.815996
488f726e-dfe8-4fb0-bd98-5f16916ca5ba,U04702,C028,/promocoes/calcados,2025-07-01T18:07:13.815996
d82e035f-d7ab-47bd-b9d0-efbe6a797bf5,U04172,C002,/destaques/livros,2025-06-05T18:51:21.815996
072204fd-b3a8-4408-b192-5b6568fd349f,U01184,C019,/produtos/beleza,2025-06-22T18:32:41.815996
4e88fa8f-6e1f-468a-85a0-c55991bc9a62,U00461,C026,/promocoes/roupas,2025-06-29T18:42:43.815996
a8eb46c6-dfc9-4770-9bea-5c13d3e85e43,U02928,C019,/promocoes/roupas,2025-06-22T17:19:13.815996
ec335e6f-18f6-4450-a79c-4b75871ed010,U02734,C028,/novidades/roupas,2025-07-01T16:42:30.815996
7c5560f2-b9c6-48a8-b3e5-9195fec3b1f5,U01831,C030,/promocoes/livros,2025-07-03T18:38:38.815996
ee56b41e-1c73-4a3f-a38f-46bad01c8f9a,U00754,C012,/produtos/calcados,2025-06-15T17:10:57.815996
34b33902-4fb8-4fd5-82ec-07449693030e,U01272,C024,/novidades/moveis,2025-06-27T19:30:56.815996
11df738b-1ee1-4f71-9987-83eeeacfd002,U04645,C005,/destaques/moveis,2025-06-08T17:35:46.815996
d8d670c9-1b9e-472c-9d0b-b4d00e2ad250,U03471,C027,/novidades/calcados,2025-06-30T19:42:35.815996
5a72612b-92fd-474b-9e73-812bcc84bae6,U00975,C010,/destaques/beleza,2025-06-13T19:01:08.815996
0517b71b-3b58-4965-a8e2-910948811b6b,U00612,C008,/promocoes/beleza,2025-06-11T17:58:25.815996
5ad9aabe-03ba-41d4-ba8e-da2695851874,U00978,C026,/produtos/moveis,2025-06-29T19:18:33.815996
02a5b95b-0d60-4625-ba5f-3c10e4c19e60,U03499,C007,/promocoes/eletronicos,2025-06-10T18:11:18.815996
199a829c-31fd-4b9a-88d1-4a85d8cd282d,U00855,C028,/produtos/calcados,2025-07-01T18:29:01.815996
68b26cb4-c7f7-4661-85b4-986c385df9a1,U04828,C001,/produtos/beleza,2025-06-04T18:25:34.815996
191df1a5-d146-4ffb-959f-93b4f2494a15,U01883,C007,/destaques/beleza,2025-06-10T17:06:46.815996
e80fe9e1-8ef6-48af-a028-9f2dc334c4a3,U02549,C022,/promocoes/livros,2025-06-25T19:48:24.815996
70dea552-46d5-47d5-8f99-03b844d9c962,U01051,C020,/promocoes/beleza,2025-06-23T16:44:36.815996
1d3aaf37-67a1-4b9f-ad6a-b4b4e7706522,U01604,C008,/promocoes/moveis,2025-06-11T16:57:46.815996
efd52bea-5567-45e5-8bf0-9e19d71dd473,U02519,C024,/promocoes/livros,2025-06-27T18:10:11.815996
0e5f3a90-d647-40ae-abc5-00b313df2ff5,U02635,C025,/promocoes/eletronicos,2025-06-28T19:21:38.815996
4123cb9f-75f5-4a36-a1e5-4f9e77ddb545,U01102,C002,/promocoes/beleza,2025-06-05T18:31:42.815996
03ab931f-fde8-4aa5-a1ca-16fe84bbe4d9,U00679,C017,/destaques/moveis,2025-06-20T17:37:41.815996
5c0bee2d-a30c-4a8d-89d6-082d9dbb374f,U02133,C007,/destaques/eletronicos,2025-06-10T19:05:20.815996
d2b458e5-4db4-41e8-b618-8073353c4eec,U01547,C024,/novidades/calcados,2025-06-27T17:17:36.815996
775f11ef-27c1-4d16-8625-238f3fffacbc,U00999,C011,/novidades/moveis,2025-06-14T18:29:32.815996
c8b9af4c-3bfe-40f8-b6ab-28ada054d6ca,U01816,C019,/produtos/roupas,2025-06-22T18:33:28.815996
8ddcda76-655f-4922-9099-44a37792d5f8,U02004,C004,/destaques/livros,2025-06-07T17:36:02.815996
5a5a78d1-e64e-42cc-9ea3-5f49b3ac0b9d,U03325,C021,/produtos/beleza,2025-06-24T17:43:57.815996
fc69eeca-f951-4b0d-9d44-251efcb1cd03,U02887,C006,/promocoes/eletronicos,2025-06-09T18:30:04.815996
52c30bfb-411e-4cba-b239-7ab10353b809,U03279,C024,/novidades/roupas,2025-06-27T19:03:26.815996
f09f49c0-0a19-4f85-9d64-5b58e5c07b3b,U00461,C021,/destaques/livros,2025-06-24T17:16:06.815996
25ef7ce3-e21a-42ae-a940-e4fbe7e56793,U04550,C018,/novidades/livros,2025-06-21T19:10:14.815996
20ba4b80-a9a6-4b28-a98a-56468c968e2e,U04524,C003,/produtos/roupas,2025-06-06T19:39:24.815996
a3e50859-fb60-47bb-bee2-4d2fddb6af65,U02740,C029,/novidades/eletronicos,2025-07-02T19:01:36.815996
18b2ab53-3b54-429c-a543-3884e2fe10c5,U01838,C009,/novidades/calcados,2025-06-12T17:12:26.815996
a57d5a00-5fb0-4c3a-8604-1b169b9657ba,U02110,C007,/novidades/beleza,2025-06-10T17:48:54.815996
697ba85d-d0a2-4d99-bd18-fbd68f671f6e,U03320,C015,/novidades/calcados,2025-06-18T18:19:12.815996
c26fc6bf-10ca-442f-abf2-f49cffa1deff,U02434,C024,/novidades/calcados,2025-06-27T18:35:06.815996
52d89920-0c54-48bc-9297-0f7770dcb58d,U01324,C004,/produtos/eletronicos,2025-06-07T19:19:12.815996
1cf315cb-49d7-4686-af9d-42f76f995328,U02530,C007,/promocoes/livros,2025-06-10T19:04:42.815996
732efd94-e842-4bc6-a5af-2165066171a7,U04499,C018,/promocoes/eletronicos,2025-06-21T18:00:21.815996
ba55ba0a-dff8-46aa-a407-4095f3e81416,U02101,C007,/novidades/beleza,2025-06-10T19:03:16.815996
4876951a-e5f2-41db-8e8f-5c52a9e55457,U00935,C009,/novidades/calcados,2025-06-12T19:20:19.815996
4cf14a9e-720d-4843-a76c-906652b8d86e,U03654,C007,/promocoes/calcados,2025-06-10T19:15:03.815996
cfaf2fb5-8afa-418f-a9e8-308fac14cd58,U00228,C030,/destaques/beleza,2025-07-03T19:44:40.815996
1c5791f5-7161-46bb-af50-7a25468d1898,U01876,C006,/destaques/moveis,2025-06-09T17:45:19.815996
4117fb35-c1ea-4c31-932c-21db3f0e2039,U01861,C024,/produtos/eletronicos,2025-06-27T18:45:38.815996
a75314a6-c876-47a7-8760-211857e66415,U01182,C009,/promocoes/eletronicos,2025-06-12T19:21:36.815996
bba89ca1-0d74-41e0-bd9e-0c1a0d00435c,U00220,C016,/destaques/calcados,2025-06-19T19:02:59.815996
e801d43b-e574-482a-9ab5-539168dbc631,U00694,C021,/produtos/moveis,2025-06-24T16:59:28.815996
d8db393f-169a-4d80-af7e-0dc5e9327443,U04670,C011,/novidades/eletronicos,2025-06-14T18:59:45.815996
c064b7bb-233d-446c-a5ef-bcc55bd3205a,U04557,C008,/produtos/roupas,2025-06-11T17:55:14.815996
34ac7573-23f3-427c-882a-6db8de39e29a,U04469,C025,/promocoes/moveis,2025-06-28T19:01:12.815996
d3bedb84-c788-42ba-a1e2-39afa4edbbfb,U02471,C028,/destaques/eletronicos,2025-07-01T17:52:55.815996
69bd3460-34cc-45c9-a0f7-81212c976460,U03128,C019,/novidades/calcados,2025-06-22T18:36:07.815996
2c947d35-84d6-4581-b3aa-0f6b57df1a7a,U03517,C005,/destaques/calcados,2025-06-08T19:19:56.815996
f82d9928-6bd7-4cd1-b96f-df0116815854,U03156,C024,/produtos/eletronicos,2025-06-27T19:15:21.815996
a722da97-5778-425b-afa3-7465b3938d8e,U04164,C025,/destaques/moveis,2025-06-28T18:21:20.815996
67483ed2-e41a-4614-b85d-23e589df5685,U03911,C001,/promocoes/roupas,2025-06-04T18:53:05.815996
5d66ff61-94d3-42f4-8363-5a57c87b36d0,U03645,C016,/destaques/beleza,2025-06-19T19:32:49.815996
40062a64-3e3b-4e21-a222-45b8f3d93407,U01479,C013,/novidades/moveis,2025-06-16T17:14:34.815996
48d3c0b1-9e30-464a-8fa4-4dc4cf66ff2c,U03328,C013,/promocoes/roupas,2025-06-16T18:13:00.815996
3d397107-624b-4e73-b8c4-d02ab0de69b0,U01089,C019,/destaques/eletronicos,2025-06-22T17:19:17.815996
28b05a97-c65a-4d6e-a12d-9db3189df869,U01561,C021,/produtos/livros,2025-06-24T18:14:28.815996
36cadc8c-656b-4cd5-80e8-acf6b59338bb,U00704,C001,/destaques/roupas,2025-06-04T18:06:03.815996
c27b5fb4-9e90-471e-8fc8-ddfa3f2a4dce,U02807,C010,/novidades/roupas,2025-06-13T17:18:45.815996
0632a488-df59-443e-8b39-206fd9b48ac1,U04586,C029,/novidades/roupas,2025-07-02T17:30:34.815996
4ee210ac-0606-4453-a6d5-9af7e1e45ca9,U01427,C030,/promocoes/eletronicos,2025-07-03T18:06:07.815996
44f7213a-3ad8-48f0-87c5-3c765acb0dbf,U03553,C014,/promocoes/moveis,2025-06-17T18:14:42.815996
74ac2945-0bd1-4252-bda4-af1dccc631ea,U01656,C025,/novidades/moveis,2025-06-28T19:24:41.815996
0d4fea9e-9753-4062-aea1-c63d93d53939,U00169,C018,/destaques/roupas,2025-06-21T18:07:15.815996
e7051aca-0cfa-42c8-8409-c212d72d395a,U00116,C028,/produtos/calcados,2025-07-01T18:17:11.815996
793bd7ce-7c45-4125-a728-d2ee821cd849,U02474,C015,/novidades/livros,2025-06-18T18:46:04.815996
d9c034fc-54a0-4a5c-aa2a-1fff1fa55e88,U02048,C026,/destaques/moveis,2025-06-29T16:58:23.815996
d01cc861-cdbb-414d-9e96-41b9c9f3871d,U04100,C010,/produtos/moveis,2025-06-13T18:23:06.815996
eb513a86-d35d-497b-82f7-95dbe4b7ffee,U04066,C027,/promocoes/beleza,2025-06-30T19:03:57.815996
9718bf2f-79d5-47e6-b1c3-f35c156d8b68,U04977,C017,/promocoes/beleza,2025-06-20T18:30:57.815996
257470f8-dfb5-48f3-81f5-321b59cec392,U02185,C014,/produtos/calcados,2025-06-17T16:53:46.815996
4d99d642-63f2-4912-a09d-7214b1397741,U01575,C028,/destaques/calcados,2025-07-01T19:12:00.815996
79ee69fb-a0f6-496f-9dfe-510e67d07046,U02170,C007,/produtos/moveis,2025-06-10T17:21:48.815996
71f666c7-f77b-4f3d-926b-ca8db6594376,U02600,C016,/destaques/calcados,2025-06-19T19:06:56.815996
be9f5d23-1908-4cef-be1e-b6fa19de81ec,U02455,C018,/destaques/roupas,2025-06-21T19:17:18.815996
d4ae094c-4b94-4aac-be45-fabbae5b8d42,U02079,C026,/produtos/livros,2025-06-29T18:57:08.815996
95c747d5-00ca-42b0-9467-e80083de1aa0,U02947,C003,/promocoes/livros,2025-06-06T17:20:39.815996
7eaeeff3-98ec-49d6-9906-72030a0065d1,U03928,C010,/destaques/livros,2025-06-13T17:20:47.815996
ae41c282-a1d2-45bb-a5f1-e2d1f1cb2009,U03806,C022,/destaques/beleza,2025-06-25T18:53:04.815996
b7dfa5b8-c5ad-45ac-9c20-8df05d7743f0,U04950,C019,/produtos/calcados,2025-06-22T17:31:46.815996
b7e89183-0318-4b9e-ba7e-5783be03172c,U01721,C003,/produtos/calcados,2025-06-06T18:45:39.815996
a9b3473d-82cf-40a1-b199-42199e3e5cd3,U03685,C023,/destaques/eletronicos,2025-06-26T19:13:25.815996
be06bc2f-babe-472f-8996-e8c05b1f27d5,U01786,C030,/novidades/beleza,2025-07-03T17:57:33.815996
28c3e211-2fc0-4acb-b6ba-32e3061834a4,U03357,C027,/novidades/beleza,2025-06-30T18:25:45.815996
8b6866e4-ab6f-4239-87af-ff347c0804ca,U04108,C027,/destaques/roupas,2025-06-30T17:12:42.815996
849e0932-90c6-43b6-b7d0-0bd0afef7063,U02862,C026,/promocoes/calcados,2025-06-29T19:43:02.815996
0840369f-b0b3-4a2b-aa48-7025ab2bb017,U00868,C027,/destaques/roupas,2025-06-30T17:08:56.815996
9bf262ac-23e2-4a89-ae46-0506bff7f79f,U04399,C008,/novidades/moveis,2025-06-11T19:51:43.815996
65658197-db3c-4098-9350-1900a8a63fe2,U04148,C010,/promocoes/roupas,2025-06-13T17:14:26.815996
8897fc56-fdd6-442b-b042-8b6ef9cb5745,U01327,C027,/novidades/beleza,2025-06-30T19:08:11.815996
63f76463-41af-4a0e-b05e-3e14b5a5b2a5,U02394,C008,/produtos/eletronicos,2025-06-11T18:52:12.815996
fd6c7b0f-078e-4d3c-9fc8-4e3fcd509052,U01082,C022,/promocoes/roupas,2025-06-25T19:43:10.815996
9e5b3415-4294-4c80-b8b7-8df37af3c295,U00122,C019,/promocoes/calcados,2025-06-22T18:00:30.815996
72ce5d46-bd64-4996-829d-61bf4fa69a5d,U03001,C024,/destaques/livros,2025-06-27T18:27:35.815996
e8c62d9a-f841-4032-a370-2d545044be40,U01298,C020,/promocoes/calcados,2025-06-23T17:39:58.815996
14d3c079-3e3e-43fc-bd6f-2ce110d9240a,U03889,C028,/promocoes/roupas,2025-07-01T19:54:53.815996
7a534010-402e-4c17-ae7e-8b5432bbcbce,U00678,C023,/promocoes/beleza,2025-06-26T19:33:39.815996
58ae0ca6-db5f-4cbb-beb5-15e53f7f2b36,U01808,C025,/promocoes/eletronicos,2025-06-28T18:42:12.815996
e896f43a-8867-4cc5-b322-b7b037fe6099,U00649,C001,/destaques/beleza,2025-06-04T17:38:08.815996
875a5164-a3ac-4530-a855-f056aad29ae1,U04187,C007,/promocoes/roupas,2025-06-10T18:39:42.815996
c19ae8bf-8d3d-4c26-b1d0-27d2ccfc3097,U00519,C010,/destaques/eletronicos,2025-06-13T18:08:13.815996
2c5ed1b3-a5ed-4e8a-833e-39cad50ee450,U04418,C010,/produtos/moveis,2025-06-13T17:29:08.815996
93cf2a4b-7b98-408b-abf9-e8031a623fe9,U00370,C005,/produtos/roupas,2025-06-08T17:50:43.815996
fa1b9676-71e2-4332-af6e-8c808d588d5c,U01717,C020,/produtos/eletronicos,2025-06-23T16:50:43.815996
fd4a0097-9378-406a-a812-c2111ebbf530,U04614,C017,/produtos/livros,2025-06-20T19:13:33.815996
5df10da0-83ef-4c5d-8925-addc2f69d948,U01124,C019,/novidades/livros,2025-06-22T18:16:07.815996
eefacacf-8f4b-4601-984f-c54d4b303391,U04558,C016,/produtos/beleza,2025-06-19T17:26:28.815996
c53786c0-1c23-4108-b6ec-9ac48acfedb9,U00300,C020,/promocoes/eletronicos,2025-06-23T19:16:29.815996
b6479653-81e8-446d-be3d-ac314e4c159b,U04038,C027,/novidades/roupas,2025-06-30T18:24:15.815996
449e74a7-75ac-494a-953d-05a0e1c6d64d,U00752,C012,/produtos/eletronicos,2025-06-15T17:23:28.815996
8c48be6e-d6ba-4233-a786-7b66e542f99b,U02156,C018,/destaques/eletronicos,2025-06-21T17:56:04.815996
c98683cb-158f-4063-9374-5acf1141f1a9,U03461,C017,/destaques/roupas,2025-06-20T17:54:19.815996
91aa0449-0792-40f3-8e3a-02c4bb6bec99,U01854,C007,/destaques/moveis,2025-06-10T19:20:35.815996
fb0e1dc3-bdb1-4e75-ae46-116bc3bdb2dc,U02110,C004,/novidades/livros,2025-06-07T17:24:38.815996
7d631d90-f168-480d-b4eb-55cf001acb42,U04455,C029,/promocoes/roupas,2025-07-02T17:58:25.815996
01bb3bac-c4c1-416e-a4a0-30ae7774cfb4,U04473,C001,/promocoes/beleza,2025-06-04T18:14:39.815996
6c898a9b-a3da-45cc-9887-12f27131a652,U01727,C018,/produtos/moveis,2025-06-21T16:59:02.815996
c51cb06d-60f5-40db-a3c8-1bcbcc7b6659,U00543,C025,/novidades/roupas,2025-06-28T17:34:25.815996
681f1b09-3f1c-4fb4-9b4e-bd85bc42a6ba,U01840,C029,/promocoes/beleza,2025-07-02T17:31:18.815996
ab328dcf-e90d-4947-9dfe-d30d31e4f782,U01889,C025,/novidades/calcados,2025-06-28T18:08:01.815996
061f4e34-0158-4140-b5bb-28f665d6c9a0,U03819,C012,/novidades/calcados,2025-06-15T19:00:32.815996
ca75ae2a-6b23-410e-8b1c-612f18855250,U01792,C023,/promocoes/eletronicos,2025-06-26T18:40:59.815996
d94238b5-cb67-4488-bd96-9064763f4e9e,U03697,C004,/produtos/calcados,2025-06-07T19:10:51.815996
2910e6f4-2d25-4d98-be41-3b3b5f9d4d33,U01990,C023,/promocoes/livros,2025-06-26T18:06:12.815996
a1f9291f-691a-4a2d-89ea-fe3710580cb5,U04611,C016,/destaques/calcados,2025-06-19T19:26:14.815996
fe00ab4b-700f-49b0-9100-56a039180117,U04405,C008,/promocoes/eletronicos,2025-06-11T17:51:57.815996
06f6da44-36ba-4e12-9950-e05e5632a93b,U04641,C003,/novidades/moveis,2025-06-06T19:08:04.815996
430c1833-6358-4872-a8f8-25f926437cd2,U04763,C029,/produtos/moveis,2025-07-02T18:31:33.815996
380665fd-cba6-4083-89c8-70be0435eddb,U00914,C027,/produtos/eletronicos,2025-06-30T19:00:45.815996
4d573c13-d42a-4dca-a208-6bcd8b2ce1cd,U03219,C017,/novidades/moveis,2025-06-20T18:59:21.815996
8a6454eb-325a-4c7f-96d8-a5b3e29adc17,U03932,C021,/produtos/livros,2025-06-24T19:36:02.815996
c737ae3a-4572-4752-b937-05843725819a,U04176,C009,/novidades/moveis,2025-06-12T18:01:41.815996
ffef6c3e-d5a0-4c7a-aae7-4107106be370,U04749,C005,/novidades/calcados,2025-06-08T18:41:59.815996
d46055c5-2f34-422b-9d52-95b715aa0c1a,U02792,C022,/destaques/moveis,2025-06-25T19:09:47.815996
508caddf-6451-4580-acb5-895ba4ece5e8,U03821,C007,/novidades/beleza,2025-06-10T18:58:21.815996
e022ec0e-2ba2-4df5-b980-df7a0a8da3b0,U03320,C017,/produtos/eletronicos,2025-06-20T17:50:28.815996
faf6d461-df33-41e8-8e49-ce6dec1a341e,U01702,C002,/promocoes/beleza,2025-06-05T18:05:45.815996
39e18f97-7911-4fc2-ae1e-352ffa730b57,U04493,C004,/promocoes/moveis,2025-06-07T17:39:33.815996
c4242ce7-455e-4287-a34c-7cb09c6e9412,U04853,C019,/produtos/moveis,2025-06-22T16:54:08.815996
4d0037b0-2214-4713-9eb5-5353bcf23cd1,U00799,C014,/destaques/moveis,2025-06-17T19:06:27.815996
38a55514-ee79-4f22-9dee-a2889d4c967a,U01601,C002,/destaques/calcados,2025-06-05T17:30:31.815996
